ID,Infos,Type,Nom,"Prénom et Nom",Adresse,"Code postal",Ville,Pays,Longitude,Latitude,Ambassadeur
ID,Infos,Type,Nom,"PrÃ©nom et Nom",Adresse,"Code postal",Ville,Pays,Longitude,Latitude,
4763,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"2 BOULEVARD DE LA PLAINE",04100,MANOSQUE,FRANCE,5.784265,43.831571,OK
16083,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"15 RUE GRANDE",04100,MANOSQUE,FRANCE,5.783563,43.832278,
6281,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"ALL ALPHONSE DAUDET",04100,MANOSQUE,FRANCE,5.781759,43.829044,OK
4633,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"305 BOULEVARD PAUL MARTIN NALIN",04100,MANOSQUE,FRANCE,5.788271,43.836532,
16082,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"39 ALLÉE ALPHONSE DAUDET",04100,MANOSQUE,FRANCE,5.782946,43.830166,
16081,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"322 AVENUE DU MOULIN NEUF",04100,MANOSQUE,FRANCE,5.795023,43.82898,
8100,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"60 AVENUE JEAN GIONO",04100,MANOSQUE,FRANCE,5.78633,43.827924,OK
16084,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"RUE DU DOCTEUR MARTEL",04110,REILLANNE,FRANCE,5.659278,43.879273,
16085,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"BOULEVARD DE LA RÉPUBLIQUE",04120,CASTELLANE,FRANCE,6.513226,43.84605,
4832,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"20  GRANDE RUE",04140,"SEYNE LES ALPES",FRANCE,6.355913,44.351379,
16086,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"385 CHEMIN DE CUGUYON",04140,SELONNET,FRANCE,6.29855,44.3703,
16087,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"60 RUE PASTEUR",04150,BANON,FRANCE,5.628963,44.039343,
12979,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"RUE PASTEUR",04150,BANON,FRANCE,5.628943,44.039137,
11895,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"HAM DE L'HOTE",04160,"CHATEAU ARNOUX ST AUBAN",FRANCE,6.022277,44.083107,
16089,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 PLACE JEAN JAURÈS",04160,CHÂTEAU-ARNOUX-SAINT-AUBAN,FRANCE,6.009188,44.092997,
16088,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"48 AVENUE DE LA GARE",04160,CHÂTEAU-ARNOUX-SAINT-AUBAN,FRANCE,6.010737,44.100536,
9610,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"6 AVENUE DE LA GARE",04170,"SAINT ANDRÉ LES ALPES",FRANCE,6.508313,43.968149,
16090,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"AVENUE DE LA GARE",04170,SAINT-ANDRÉ-LES-ALPES,FRANCE,6.508524,43.968032,
2272,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"13 RUE DE LA FONTAINE RONDE",04180,VILLENEUVE,FRANCE,5.862085,43.894353,
16091,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"19 PLACE DE LA FONTAINE RONDE",04180,VILLENEUVE,FRANCE,5.862259,43.894264,
13583,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"3 PLACE DE LA REPUBLIQUE",04190,"LES MÉES",FRANCE,5.976357,44.029453,OK
9147,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"28 BOULEVARD DE LA REPUBLIQUE",04190,"LES MÉES",FRANCE,5.974952,44.029501,
16096,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"190 RUE DROITE",04200,SISTERON,FRANCE,5.944378,44.197334,
16092,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"72 CHEMIN DE RONDE",04200,VAUMEILH,FRANCE,5.95884,44.2894,
1512,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"193 AVENUE PAUL ARENE",04200,SISTERON,FRANCE,5.943519,44.196699,
16095,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"183 AVENUE PAUL ARÈNE",04200,SISTERON,FRANCE,5.9435,44.19669,
10015,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"121 RUE DE PROVENCE",04200,SISTERON,FRANCE,5.941916,44.196068,OK
7828,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"41 RUE MERCERIE",04200,SISTERON,FRANCE,5.944717,44.197439,
16097,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"CHEMIN DU CHÂTAIGNIER",04200,SISTERON,FRANCE,5.94043,44.219512,
16094,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 CHAMPARLAU",04200,PEIPIN,FRANCE,5.964678,44.13896,
16093,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"LES ARMANDS",04200,MISON,FRANCE,5.8582,44.267174,
1598,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"31 AVENUE JEAN JAURES",04200,SISTERON,FRANCE,5.947777,44.186838,OK
16098,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"19 RUE DU ROCHAS",04200,PEIPIN,FRANCE,5.94513,44.1402,
343,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"PLACE FREDERIC MISTRAL",04210,VALENSOLE,FRANCE,5.986332,43.837074,OK
16099,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"6 RUE ROBERT LEJEUNE",04220,SAINTE-TULLE,FRANCE,5.763917,43.786018,
16100,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"3 PLACE JEAN JAURÉS",04220,SAINTE-TULLE,FRANCE,5.762945,43.785763,
16101,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,REMOTI,04240,ANNOT,FRANCE,6.66309,43.9637,
16102,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"13 RUE SAINTE-CATHERINE",04250,"LA MOTTE-DU-CAIRE",FRANCE,6.028104,44.344271,
16103,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"115 RUE DU PÉAGE",04270,ESTOUBLON,FRANCE,6.170933,43.943555,
16104,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"25 ROUTE DES ORAISONIS",04270,BRAS-D'ASSE,FRANCE,6.12683,43.928,
16105,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"3 PLACE ELOI PIN",04270,MÉZEL,FRANCE,6.196635,43.998218,
1363,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"PLACE ELOI PIN",04270,MEZEL,FRANCE,6.196504,43.997834,
16106,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"452 COURS ARISTIDE BRIAND",04280,CÉRESTE,FRANCE,5.593285,43.856982,
8098,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"7 COURS JACQUES PAULON",04290,VOLONNE,FRANCE,6.01403,44.110983,
16107,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"17 RUE BERLUC PÉRUSSIS",04300,FORCALQUIER,FRANCE,5.780304,43.958786,
4581,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"RUE DE LA BOURGADE",04300,MANE,FRANCE,5.765722,43.936954,
16110,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"256 ROUTE DU FOSSON",04300,SAINT-MAIME,FRANCE,5.791825,43.900247,
16109,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"13 PLACE DU BOURGUET",04300,FORCALQUIER,FRANCE,5.780559,43.959351,
13571,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"2 BOULEVARD LATOURETTE",04300,FORCALQUIER,FRANCE,5.780497,43.959243,OK
16108,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"13 PLACE DU BOURGUET",04300,FORCALQUIER,FRANCE,5.780498,43.959408,
13788,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"7 AVENUE DE LA LIBERATION",04310,PEYRUIS,FRANCE,5.936893,44.026214,
12172,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"PLACE MOREAU",04320,ENTREVAUX,FRANCE,6.810334,43.948662,
15,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"PLACE DE LA REPUBLIQUE",04350,MALIJAI,FRANCE,6.03034,44.044586,
16111,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 PLACE DE LA RÉPUBLIQUE",04350,MALIJAI,FRANCE,6.030671,44.044253,
2424,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"IMMEUBLE LE SUISSE",04370,"VILLARS COLMARS",FRANCE,6.607531,44.168056,
16112,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"ALLÉE DE VOLGELAYE",04400,BARCELONNETTE,FRANCE,6.627573,44.378511,
12146,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"33 RUE MANUEL",04400,BARCELONNETTE,FRANCE,6.651564,44.387044,OK
9162,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"17 RUE PORFORIO DIAZ",04400,BARCELONNETTE,FRANCE,6.652757,44.3863,
16113,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"30 ALLÉES LOUIS GARDIOL",04500,RIEZ,FRANCE,6.092252,43.817415,
16115,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1341 CHEMIN DE SAINT-VÉRAN",04500,ALLEMAGNE-EN-PROVENCE,FRANCE,6.02771,43.7926,
16116,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 PLACE DE LA COLONNE",04500,RIEZ,FRANCE,6.094178,43.817225,
13572,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"PLACE DE LA COLONNE",04500,RIEZ,FRANCE,6.094116,43.817372,
16114,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"RUE GRANDE",04500,SAINTE-CROIX-DU-VERDON,FRANCE,6.151137,43.75854,
16118,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 PLACE DE LA MAIRIE",04510,AIGLUN,FRANCE,6.143889,44.051151,
16117,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"8 SAINT BARTHÉLÉMY",04510,"LE CHAFFAUT-SAINT-JURSON",FRANCE,6.149167,44.038417,
16119,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"14 RUE ADRIEN BADIN",04600,CHÂTEAU-ARNOUX-SAINT-AUBAN,FRANCE,5.996043,44.072375,
2803,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 AVENUE ABDON MARTIN",04700,ORAISON,FRANCE,5.918873,43.917537,
16120,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"10 AVENUE ABDON MARTIN",04700,ORAISON,FRANCE,5.918893,43.917048,
9617,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"5 ALLEE LEON MASSE",04700,ORAISON,FRANCE,5.918959,43.916291,OK
16123,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"22 AVENUE DES MARRONNIERS",04800,GRÉOUX-LES-BAINS,FRANCE,5.887091,43.758052,
16124,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"255 CHEMIN DES FOURCHES",04800,ESPARRON-DE-VERDON,FRANCE,5.976062,43.741226,
6397,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"AVENUE DES MARRONNIERS",04800,"GREOUX LES BAINS",FRANCE,5.886015,43.758311,OK
4843,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"39 RUE GRANDE",04800,"GREOUX LES BAINS",FRANCE,5.884162,43.758556,
16121,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 AVENUE DES MARRONNIERS",04800,GRÉOUX-LES-BAINS,FRANCE,5.88535,43.758481,
16122,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"68 RUE GRANDE",04800,GRÉOUX-LES-BAINS,FRANCE,5.885062,43.758432,
10652,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"13  GRAND RUE",04850,JAUSIERS,FRANCE,6.734779,44.41922,
16125,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"9 GRAND RUE",04850,JAUSIERS,FRANCE,6.734887,44.419276,
16126,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"214 PLACE DU SERRE",04870,SAINT-MICHEL-L'OBSERVATOIRE,FRANCE,5.716207,43.909441,
1750,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"PLACE DU SERRE",04870,"ST MICHEL L OBSERVATOIRE",FRANCE,5.716402,43.909252,
8622,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"PLACE GRENETTE",05000,GAP,FRANCE,6.077479,44.559727,OK
411,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"66 BOULEVARD GEORGES POMPIDOU",05000,GAP,FRANCE,6.081618,44.557694,
115,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"5 PLACE DE LA REPUBLIQUE",05000,GAP,FRANCE,6.021239,44.504232,OK
1169,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"75 RUE CARNOT",05000,GAP,FRANCE,6.077732,44.556687,
4794,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"57 AVENUE JEAN JAURES",05000,GAP,FRANCE,6.069306,44.55041,OK
16129,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"17 RUE DU MAZEL",05000,GAP,FRANCE,6.078488,44.558596,
16128,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"35BIS RUE CARNOT",05000,GAP,FRANCE,6.081378,44.558091,
4447,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"55 AVENUE CDT DUMONT",05000,GAP,FRANCE,6.083058,44.570207,
6540,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"5 RUE COLONEL ROUX",05000,GAP,FRANCE,6.079523,44.558623,
16133,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"4 RUE DE LA CHARITÉ",05000,GAP,FRANCE,6.077518,44.559996,
450,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"19 COURS LADOUCETTE",05000,GAP,FRANCE,6.08381,44.56206,OK
1613,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"82 AVENUE D EMBRUN",05000,GAP,FRANCE,6.098915,44.567977,
16131,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"7 PLACE DE LA RÉPUBLIQUE (GAP)",05000,GAP,FRANCE,6.077065,44.558463,
11522,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"75 AVENUE JEAN JAURES",05000,GAP,FRANCE,6.066065,44.547771,
16132,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"13 CHEMIN DE PATAC",05000,GAP,FRANCE,6.067856,44.53858,
16134,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"4 RUE PÉROLIÈRE",05000,GAP,FRANCE,6.079892,44.560663,
8655,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 PLACE DE FONTREYNE",05000,GAP,FRANCE,6.058362,44.545472,
4505,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"2 RUE PEROLIERE",05000,GAP,FRANCE,6.07991,44.560706,OK
16130,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"31BIS RUE CARNOT",05000,GAP,FRANCE,6.080738,44.55862,
7983,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"PLACE AUX HERBES",05000,GAP,FRANCE,6.07878,44.558443,OK
16127,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 AVENUE DES ALPES",05000,GAP,FRANCE,6.085243,44.563512,
6991,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 RUE CARNOT",05000,GAP,FRANCE,6.080874,44.559921,
2518,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"21 AVENUE GENERAL DE GAULLE",05100,BRIANÇON,FRANCE,6.633738,44.893428,OK
16137,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 AVENUE DE SAVOIE",05100,BRIANÇON,FRANCE,6.628105,44.906212,
2073,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"4 ROUTE D ITALIE",05100,BRIANÇON,FRANCE,6.646747,44.902139,OK
5988,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"3 PLACE DE L EUROPE",05100,BRIANÇON,FRANCE,6.634852,44.897072,OK
16135,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"8 RUE DU TEMPLE",05100,BRIANÇON,FRANCE,6.643676,44.900352,
16136,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"46 GRANDE RUE",05100,BRIANÇON,FRANCE,6.643374,44.899282,
32,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"18 RUE CENTRALE",05100,BRIANÇON,FRANCE,6.635703,44.896209,
4888,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"9  GRANDE RUE",05100,BRIANÇON,FRANCE,6.643776,44.900306,
16138,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"59 PLACE DE L’ÉGLISE",05110,"LA SAULCE",FRANCE,6.00762,44.425207,
2334,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"PLACE DE L EGLISE",05110,"LA SAULCE",FRANCE,6.007528,44.425067,
16140,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"42 AVENUE CHARLES DE GAULLE",05120,L'ARGENTIÈRE-LA-BESSÉE,FRANCE,6.559215,44.794057,
9616,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"6 AVENUE CHARLES DE GAULLE",05120,LARGENTIERE-LA-BESSEE,FRANCE,6.559363,44.794492,
16139,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"218 CHEMIN DU CAIRE",05120,"LES VIGNEAUX",FRANCE,6.53224,44.8268,
7988,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"32 RUE DE LA REPUBLIQUE",05120,"L ARGENTIÈRE LA BESSÉE",FRANCE,6.559313,44.794825,
9788,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"22 PLACE DU COMMANDANT DUMONT",05130,TALLARD,FRANCE,6.055139,44.461948,
16141,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"646 ROUTE DE GRENOBLE",05140,ASPRES-SUR-BUËCH,FRANCE,5.757566,44.523701,
1,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"AVENUE DE SERRE PONCON",05190,ESPINASSES,FRANCE,6.228934,44.46481,
9493,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"QUARTIER DES HOTELS",05190,ESPINASSES,FRANCE,6.167819,44.467279,OK
1731,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"14 RUE CLOVIS HUGUES",05200,EMBRUN,FRANCE,6.49585,44.564455,
3947,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"CENTRE COMMERCIAL",05200,"LES ORRES",FRANCE,6.486185,44.571392,
16144,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"107 RUE DE LA LIBERTÉ",05200,EMBRUN,FRANCE,6.495049,44.563796,
3146,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"AVENUE ALEXANDRE DIDIER",05200,EMBRUN,FRANCE,6.497367,44.565682,
16143,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"14 RUE DE LA LIBERTÉ",05200,EMBRUN,FRANCE,6.4931,44.562971,
13533,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"105 RUE DE LA LIBERTE",05200,EMBRUN,FRANCE,6.49501,44.563757,OK
16142,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"24 RUE CLOVIS HUGUES",05200,EMBRUN,FRANCE,6.496181,44.564711,
6169,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"438 ROUTE DE GRENOBLE",05220,"LE MONÊTIER LES BAINS",FRANCE,6.509721,44.975835,
16145,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"AVENUE DES MARTYRS",05230,CHORGES,FRANCE,6.273391,44.546184,
16146,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1079 ROUTE DES FORESTS",05260,SAINT-LÉGER-LES-MÉLÈZES,FRANCE,6.21573,44.6475,
16148,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"15 ROUTE DES RANGUIS",05260,SAINT-JEAN-SAINT-NICOLAS,FRANCE,6.23092,44.676,
16147,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 PLACE DU VILLAGE",05260,ANCELLE,FRANCE,6.205901,44.623302,
2352,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"LD LA BASSE PLAINE",05260,CHABOTTES,FRANCE,6.152145,44.642004,
14109,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"44 PLACE DE LA FONTAINE",05300,"LARAGNE MONTÉGLIN",FRANCE,5.823171,44.313972,
10563,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"9 RUE DE LA PAIX",05300,"LARAGNE MONTÉGLIN",FRANCE,5.822571,44.314987,
16150,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"12 ROUTE NAPOLEON",05300,"LE POËT",FRANCE,5.896733,44.292379,
16149,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"7 PLACE DE LA FONTAINE",05300,LARAGNE-MONTÉGLIN,FRANCE,5.822651,44.314111,
16151,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"258 RUE DES 3 FONTAINES",05330,SAINT-CHAFFREY,FRANCE,6.59954,44.9369,
16152,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1735 ROUTE DU QUEYRAS",05350,CHÂTEAU-VILLE-VIEILLE,FRANCE,6.80973,44.7605,
1554,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"150 ROUTE DE GAP",05400,"LA ROCHE DES ARNAUDS",FRANCE,5.957061,44.559498,
16153,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"148 ROUTE DE GAP",05400,"LA ROCHE-DES-ARNAUDS",FRANCE,5.957161,44.559737,
16154,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"410 AVENUE COMMANDANT DUMONT",05400,VEYNES,FRANCE,5.825494,44.534023,
7966,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 BOULEVARD GAMBETTA",05400,VEYNES,FRANCE,5.820838,44.533559,
5214,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"LES BARRAQUES",05500,"LA FARE EN CHAMPSAUR",FRANCE,6.01444,44.714552,
6200,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"7 RUE DE CHAILLOL",05500,"SAINT BONNET EN CHAMPSAUR",FRANCE,6.075821,44.68273,
16155,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"16 ROUTE DE NOTRE DAME",05500,"LA FARE-EN-CHAMPSAUR",FRANCE,6.06014,44.6665,
16157,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 RUE MAURICE PETSCHE",05600,GUILLESTRE,FRANCE,6.648807,44.659868,
16156,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"940I ROUTE DE CHÉRINE",05600,RISOUL,FRANCE,6.6239,44.6201,
6088,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"3 PLACE DE LA LIBERTE",05700,SERRES,FRANCE,5.65497,44.475217,
16158,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 PLACE DE LA FONTAINE",05700,SERRES,FRANCE,5.716828,44.429322,
8872,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"16 AVENUE SAINT JEAN BAPTISTE",06000,NICE,FRANCE,7.278022,43.701818,
7804,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"14 RUE PASTORELLI",06000,NICE,FRANCE,7.273341,43.7021,OK
193,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"2 BOULEVARD GAMBETTA",06000,NICE,FRANCE,7.256365,43.694241,OK
5825,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"19 PRO DES ANGLAIS",06000,NICE,FRANCE,7.262531,43.694904,OK
8985,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"35 AVENUE JEAN MEDECIN",06000,NICE,FRANCE,7.266495,43.702735,OK
16173,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"30 AVENUE PAULIANI",06000,NICE,FRANCE,7.278933,43.703437,
9992,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"11 AVENUE MARECHAL LYAUTEY",06000,NICE,FRANCE,7.282565,43.710371,OK
10717,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"35 AVENUE MALAUSSENA",06000,NICE,FRANCE,7.263312,43.707907,
16164,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"166 AVENUE SAINT-LAMBERT",06000,NICE,FRANCE,7.262891,43.719645,
12306,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"39 BOULEVARD CIMIEZ",06000,NICE,FRANCE,7.271643,43.714234,OK
8495,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"162 BOULEVARD DE LA MADELEINE",06000,NICE,FRANCE,7.236868,43.701502,OK
9323,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"39 AVENUE GEORGES CLEMENCEAU",06000,NICE,FRANCE,7.260962,43.70176,OK
14288,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"18 RUE ASSALIT",06000,NICE,FRANCE,7.267659,43.706165,OK
16169,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 BOULEVARD JOSEPH GARNIER",06000,NICE,FRANCE,7.261377,43.710043,
13138,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"8 RUE AMIRAL DE GRASSE",06000,NICE,FRANCE,7.256754,43.701091,
1398,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"49 RUE PASTORELLI",06000,NICE,FRANCE,7.269213,43.700003,OK
16161,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"18 RUE BISCARRA",06000,NICE,FRANCE,7.268899,43.702818,
10929,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"12 RUE DE LEPANTE",06000,NICE,FRANCE,7.270062,43.704143,OK
11560,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"75 BOULEVARD FRANCOIS GROSSO",06000,NICE,FRANCE,7.251103,43.699419,OK
12173,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"31 BOULEVARD GAMBETTA",06000,NICE,FRANCE,7.256126,43.697048,OK
10837,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 RUE DABRAY",06000,NICE,FRANCE,7.257581,43.706088,
16163,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"61 CORNICHE FLEURIE",06000,NICE,FRANCE,7.210492,43.683695,
2069,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"49 AVENUE THIERS",06000,NICE,FRANCE,7.256755,43.701759,OK
7728,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"212 BOULEVARD DE LA MADELEINE",06000,NICE,FRANCE,7.234536,43.703885,
2354,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"25 RUE HOTEL DES POSTES",06000,NICE,FRANCE,7.273176,43.700083,
